"uuid","address","latitude","longitude"
"lXZu0U19wNGU10sE-WoNQ","401 E 3RD ST","34.04646","-118.240209"
"YwDx4V7mvDutyznbUnZfj","401 E 3RD ST","34.04665","-118.240706"
"CRAwE_WU9NmTNDIGtgVVm","401 E 3RD ST","34.046705","-118.240851"
"MNN0qUG75ZwFOuE5xNcRf","401 E 3RD ST","34.046915","-118.241349"
"jaf6wk_Jy_ei21bgCY1fV","400 E 3RD ST","34.046743","-118.241452"
"SsMXPasnb1Qk2xJE0ZPnv","400 E 3RD ST","34.046802","-118.241585"
"UNeyMgC-3pnh_c0YOctYm","400 E 3RD ST","34.047063","-118.242185"
"Sck3VfoK0tPrf-W5T55b6","400 E 3RD ST","34.04697","-118.241968"
"XfGVuhZfgUKIsQ-VkKIKn","401 BOYD ST","34.046539","-118.24245"
"XYTTwprMQNuhOZTQ7CquA","401 BOYD ST","34.046464","-118.242327"
"9fM8100Vz120yDN4iDwE0","400 BOYD ST","34.046038","-118.241904"
"CkggzWD-aQYcZMyTS8ZWU","400 BOYD ST","34.046083","-118.241974"
"QTJWTSstDdTOVgXkpDq0K","400 BOYD ST","34.046425","-118.242522"
"qmFW1z9_ElvPpdx8jzJCJ","400 BOYD ST","34.046302","-118.242324"
"dq8vx6PJpLzlIJe1ULd97","301 OMAR AVE","34.04625","-118.241535"
"JesXhkSQxSTyQv4bJFHOl","301 OMAR AVE","34.04635","-118.241447"
"SvT2fXAPsvglACLivj83-","301 OMAR AVE","34.046444","-118.241361"
"oHJ_LZxlLXBemn2jAIS2P","300 OMAR AVE","34.046469","-118.241159"
"zftqmoVM7VKCW4yGpOuSm","300 OMAR AVE","34.046254","-118.24135"
"oY7fAfB_gSQrbjc79AV1I","300 OMAR AVE","34.046104","-118.241487"
"jB6vYzDaI-lvrcydZBrvg","300 OMAR AVE","34.045764","-118.241793"
"aatImCBtPSqUnoPVSqkDP","300 OMAR AVE","34.04554","-118.241993"
"-CBTDgPsSoInpstU_q6iy","300 OMAR AVE","34.045597","-118.241943"
"yqhL6wBsW9reOFDYFQcrO","301 OMAR AVE","34.045621","-118.2421"
"CV1plXQgNxR2opOrLznFi","301 S CENTRAL AVE","34.045178","-118.239747"
"2w73H5uTz6RC9ii6RePjJ","301 S CENTRAL AVE","34.04505","-118.239754"
"Y4fOVE-HEJjJ4sgri-FDb","301 S CENTRAL AVE","34.044788","-118.23977"
"cTpY2J8ArM5UtFOJ2cRQ7","300 S CENTRAL AVE","34.043945","-118.239569"
"b6KqPGx6_Ww_vNhrO8PrL","300 S CENTRAL AVE","34.044082","-118.23956"
"az5csBWKqmTAUnCmV5XKk","300 S CENTRAL AVE","34.044659","-118.239513"
"wg-9puI0OTDF7iGnppqOh","300 S CENTRAL AVE","34.044788","-118.239507"
"hfg0ZKmnOXA27PRF1H3p1","300 S CENTRAL AVE","34.045021","-118.239492"
"03EL2PvMW-VZ9qVlXQWeZ","300 S CENTRAL AVE","34.04524","-118.239479"
"xOK6EZiAovoTATwgvT-Ki","300 S CENTRAL AVE","34.045545","-118.239458"
"I3E2WDFvA7xXYqEJ56ZfO","300 S CENTRAL AVE","34.045671","-118.23945"
"GFNNV_lQibfZbv9HpBhBX","300 S CENTRAL AVE","34.045793","-118.239444"
"5VYi5NBOgTZCrepgklFBY","501 S CENTRAL AVE","34.04157","-118.239974"
"ui_TXUT8AGLqg5MNI8uR5","501 S CERES AVE","34.041239","-118.240182"
"V-mu45kVWejGzFLg82SxH","501 S CERES AVE","34.041136","-118.240273"
"91qNhPSg6nDaLvGAUcZ2S","501 S CERES AVE","34.040978","-118.240415"
"MrbGR90yp1pCzpPizjgKP","501 S CERES AVE","34.040239","-118.241077"
"1grJaspfiJ6VKBWYNF_mo","501 S CERES AVE","34.040345","-118.240984"
"KtrDlb_zJyGy5EgglsE38","501 S CERES AVE","34.040546","-118.240803"
"UHd67WXKih564wOkPlrVR","500 S CERES AVE","34.040022","-118.241092"
"wY4HUuJBW90egVDYirzSK","500 S CERES AVE","34.040987","-118.240227"
"ldlE_kwknVHRakK3F19M6","500 S CERES AVE","34.041095","-118.24013"
"WfNQ80ZqdZQ7w45UWe6cj","500 S CERES AVE","34.040801","-118.240396"
"LB17fVG7ylR0htb9JHfUr","500 S CERES AVE","34.040685","-118.2405"
"IJMwmoLC6JT7PjcNKZigq","500 S CERES AVE","34.040402","-118.240754"
"UlX6L34Mm1OJy4dZ0BXok","901 E 6TH ST","34.039578","-118.240769"
"vJD04NV_W8Ya9n--rM4lv","901 E 6TH ST","34.039401","-118.240467"
"oUHfQkxxT04lnfv4QVrUs","901 E 6TH ST","34.039331","-118.240343"
"9dH6umxqU6yDXcFADgROB","901 E 6TH ST","34.03926","-118.240218"
"9ySEEuCjCjqrMevH4P7gj","1101 E 6TH ST","34.038453","-118.238765"
"pqXUuswHb_kRv4zlMt0yT","1101 E 6TH ST","34.03856","-118.238948"
"9gER4OtClzXSKmUtrDV-O","1101 E 6TH ST","34.038634","-118.23908"
"b5HAcbLi1yMGEMJ_lG_Ds","601 S CENTRAL AVE","34.03724","-118.240849"
"YwMz-rJFcgs-lk0hLAcHY","601 S CENTRAL AVE","34.037183","-118.240908"
"a55EFmDs6Oks3GtCyAHox","600 S CENTRAL AVE","34.037217","-118.240618"
"_DkvT0gfgULm4GNVfimkN","600 S CENTRAL AVE","34.03707","-118.240767"
"e3Byfli5zDVaGY7ikDC7N","600 S CENTRAL AVE","34.036973","-118.240865"
"y4Boo3FWKI-SjuMOuQG4R","801 S CENTRAL AVE","34.033222","-118.243594"
"8eiT84hh1aWhPMDymhhy3","901 S CENTRAL AVE","34.03169","-118.244484"
"0-x8qc0qpzjHIY-icD8Mj","1001 S CENTRAL AVE","34.031213","-118.244758"
"HSbhR_-hvBMxoHHQJpRHE","1100 S CENTRAL AVE","34.030716","-118.244828"
"N_LCzJb6HEuHv3FuJf4t1","1000 S CENTRAL AVE","34.031175","-118.244521"
"pVzmH3nQ-HyVScjBMBaOG","1000 S CENTRAL AVE","34.031336","-118.244425"
"o-MTri4NGvvTtjuShlUiS","1000 S CENTRAL AVE","34.031451","-118.244358"
"ihHVfuWMnM9kzAHEDVvEw","1201 S PALOMA ST","34.030522","-118.24834"
"Y435D9ioP4avHRLQINUMD","1201 S PALOMA ST","34.030637","-118.248256"
"TbvAT3gQJAsgGg1N0LcFC","1201 S PALOMA ST","34.03096","-118.248025"
"HeJXAdKAlPVwSQKioxDAY","1201 S PALOMA ST","34.031072","-118.247945"
"te0OtdOdxwbBTDPpWuylY","1200 S PALOMA ST","34.030622","-118.2481"
"6jHaWPmkuuAK97dkewcOQ","1200 S PALOMA ST","34.030827","-118.247954"
"8VcG5wMu5cbTPYVWw4SLI","1200 S PALOMA ST","34.030934","-118.247876"
"kaxvk4e0hYZg5JqGywD7Q","1200 S PALOMA ST","34.031043","-118.247798"
"IjNUbmmj4FPzVK9T6M39l","1301 S PALOMA ST","34.030174","-118.248589"
"WenlNmVKNNI7GmLBxhKpl","1301 S PALOMA ST","34.030068","-118.248666"
"kqLkrH86GGvX7ES_jWdCr","1300 S PALOMA ST","34.029986","-118.248557"
"xYinD6HoF3ox4LTaPUMPD","1300 S PALOMA ST","34.030169","-118.248426"
"TgFxDQTQk6mPxIdvBtSiq","1101 E PICO BLVD","34.029532","-118.246287"
"m3I4HAftQF9rCT7yCU-eq","1101 E PICO BLVD","34.029667","-118.246607"
"E6lVLCQpz8-aUPdFirUSd","1101 E PICO BLVD","34.02959","-118.246417"
"nJ_DxfyMigk76zcxjiqY5","1100 E PICO BLVD","34.030186","-118.248135"
"tqX7DDOmtKIETuvV9SjR-","1100 E PICO BLVD","34.030125","-118.247998"
"GtRwpcn7jig0Xx_coJBcv","1100 E PICO BLVD","34.030066","-118.247861"
"iUq_HaTgj_0XdDfb3D2vb","1100 E PICO BLVD","34.029883","-118.24743"
"kvOPZEAY7oHwIJD6gQbJ1","1100 E PICO BLVD","34.029942","-118.247568"
"6P2h7Olb4_C7Nhqz0crz_","1100 E PICO BLVD","34.029656","-118.246891"
"dVSE750FcQBUTZRHWtBkq","1100 E PICO BLVD","34.029594","-118.24675"
"MMgZImMMsKVpVvsullzLj","1100 E PICO BLVD","34.029452","-118.246417"
"_BjGDm1fAntqmIpQ4uQvE","1100 E PICO BLVD","34.029478","-118.246478"
"YlDV37hTsBdx4xo4Pn-G4","1101 S CROCKER ST","34.033806","-118.251188"
"VVJkpuRwyca7EC4CUkXbE","901 S CROCKER ST","34.035944","-118.249629"
"_1bfCiLHOWsbZWE83xI9X","901 S CROCKER ST","34.036053","-118.24955"
"mrhnuYrzcsBjZmeEJjI75","901 S CROCKER ST","34.036165","-118.249468"
"JpLvJE6o-gjV11L3NchuO","1501 S SAN PEDRO ST","34.030377","-118.255759"
"17OwYhgnsthjIlo4ckEho","1501 S SAN PEDRO ST","34.030271","-118.255828"
"KxRcrR6EMGNjrvpZBeuT5","1501 S SAN PEDRO ST","34.030494","-118.255679"
"zZkMGRFVlUy5fYTS-hzdh","1501 S SAN PEDRO ST","34.030607","-118.255602"
"OzmqpdicJia_djqUapKsb","1500 S SAN PEDRO ST","34.030256","-118.255591"
"MFItXTnsQ7gQnaq8Yf2Di","1400 S SAN PEDRO ST","34.030958","-118.255083"
"PPGxCR0SizaRXj_B4JTbf","1400 S SAN PEDRO ST","34.030849","-118.255157"
"uc8jzTTRoXYJC-lOhi7o7","1400 S SAN PEDRO ST","34.030802","-118.255189"
"iCPsnKjM_tCHa9kguIUaB","1401 S SAN PEDRO ST","34.031006","-118.255329"
"uZTj1RTKlTh1PVTazfh_9","1401 S SAN PEDRO ST","34.030958","-118.255362"
"pAlAbUgV8pQPzGWYLma_q","1101 S SAN PEDRO ST","34.034477","-118.252878"
"H0R53P4lQr-wT-KmKxVf7","800 E 10TH ST","34.03403","-118.249447"
"8fbhTRB96XLNgcRfgKVoD","800 E 10TH ST","34.033967","-118.249317"
"mKTEMMrB4IutACPD6FY5K","800 E 10TH ST","34.033823","-118.249024"
"sDVvPnwnrNzjk5kpI-1wX","700 E 10TH ST","34.034477","-118.250356"
"CwuUqEPZSFVmBq1DHw-zF","700 E 10TH ST","34.034412","-118.250222"
"MFJNC33G68Pi4QmrCOobT","700 E 10TH ST","34.034318","-118.250031"
"-qoXbfwB_F9Uyp9yEgFnu","700 E 10TH ST","34.034254","-118.249899"
"iufKuNhNY0PkEfxtYSeAU","801 E 10TH ST","34.033972","-118.249006"
"u_HyMT_lvSZGObcnSh_rD","801 E 10TH ST","34.034088","-118.249248"
"fWg9gSjiXEl2NQdkfT1dl","751 E 10TH ST","34.034363","-118.249799"
"IU0pk0yHG9cABIQdhvYzm","751 E 10TH ST","34.034433","-118.249935"
"MRtYaTeAbkVi_wXyBf61Y","751 E 10TH ST","34.034499","-118.250073"
"RrhsP1O5w2fTyg4zwItPw","751 E 10TH ST","34.034566","-118.250209"
"Nf0nNwZD-EBIcf09GzBNF","500 E 11TH ST","34.036015","-118.253507"
"ruiHjTdNPrAAAM1oq4OSZ","500 E 11TH ST","34.035937","-118.253388"
"CakqggsWLzeB6p0Mbuw0B","500 E 11TH ST","34.036173","-118.253744"
"nM-dG6z3-2_awIOe8xGHm","500 E 11TH ST","34.036281","-118.253912"
"sBjz0L7rnu7FYBsdODZgm","501 E 11TH ST","34.036397","-118.253864"
"bWKukfVidV4QLGbN7XhKs","501 W OLYMPIC BL","34.043412","-118.26105"
"GGbPUxX4m48jjzoOTbNt3","501 W OLYMPIC BL","34.04352","-118.261217"
"i4DAHOd-AuiQ_xQjneKtv","501 W OLYMPIC BL","34.043565","-118.26129"
"bT5UClwZwDXyO4OpkQlaT","501 W OLYMPIC BL","34.043644","-118.261409"
"TPUgI5iytpdDzMCvoPryG","601 W OLYMPIC BL","34.044077","-118.262082"
"AEJRh-Hjoyhuo2o262-vG","601 W OLYMPIC BL","34.043932","-118.261854"
"eiMH_Lqe7o7oiFEoX-4Wb","300 W OLYMPIC BL","34.041797","-118.258903"
"t2Tp_ipiK7AHB-OYZQyrc","200 W OLYMPIC BL","34.041068","-118.257776"
"ZFpwxR0G5s_YhpHjXFrTN","101 W OLYMPIC BL","34.040848","-118.2571"
"A2WyD6-Mou9mZz4OcIcWB","101 W OLYMPIC BL","34.040735","-118.256925"
"3I6Pc8I_ITFTipRI4yb4e","100 E OLYMPIC BL","34.03966","-118.256109"
"lrix4Qeun54VnCZMBj2ps","101 E OLYMPIC BL","34.039861","-118.255943"
"nZGf5mWDJBJqq1sOriVXf","101 E OLYMPIC BL","34.039965","-118.25604"
"7Apgshj5r1qBQTPTODpnF","101 E OLYMPIC BL","34.040024","-118.256094"
"ECulZNGanSqTKPZvFRj8z","101 E OLYMPIC BL","34.040331","-118.256388"
"nvKjQ8ocwbu6MPqgIGYM1","101 E OLYMPIC BL","34.040273","-118.256328"
"Guqgo8GO-JpfL-h5YOkfk","101 E OLYMPIC BL","34.040128","-118.25619"
"LZvayWw0CEqcIEjyIGBru","1300 S BROADWAY","34.036451","-118.261604"
"lgaqPn0mJ4w5--8c70RP7","1300 S BROADWAY","34.0366","-118.261482"
"8R27zxZAYa1q2Vnv75axI","1301 S BROADWAY","34.035771","-118.262387"
"dIUoMBQ_-TlLdXX_berkn","1301 S BROADWAY","34.035815","-118.262352"
"b3dljUrBYx1M-6Z38LThB","1300 S BROADWAY","34.035649","-118.262251"
"Rl3Kjwvbo5lu3RndDLFqM","1300 S BROADWAY","34.035755","-118.262166"
"29Z-Jwxq2DK-UQ7112uU3","1300 S BROADWAY","34.035865","-118.262076"
"fjnEHTBRC0_QMtKqXh02s","1300 S BROADWAY","34.035973","-118.26199"
"52uf38BupiUDo3tF_YeED","1401 S BROADWAY","34.03509","-118.262941"
"27DLYl8kxymTA-osnndf7","1401 S BROADWAY","34.035197","-118.262854"
"f3c6-Fd944xTWu17G7kgd","1400 S BROADWAY","34.035008","-118.262771"
"6RqDen0Nd5cQ2t4fzSQ6b","1501 S MAIN ST","34.034151","-118.262279"
"h-AzQHSlXUK4C6Bcv3xvQ","1500 S MAIN ST","34.034111","-118.262028"
"t1DHjVVEbIS_KrjrCKcGl","1600 S LOS ANGELES ST","34.03268","-118.261694"
"Kra52gLayjOya1F38ufbS","1600 S LOS ANGELES ST","34.032621","-118.261742"
"SO8P5AEuuIRGNUHGEKJ2z","1601 S LOS ANGELES ST","34.032852","-118.261791"
"DaZCrjB2MURKEP5gZsupz","1601 S LOS ANGELES ST","34.032746","-118.261879"
"3ZXaDnGaCYJf-zKs6kQ-3","1601 S LOS ANGELES ST","34.032647","-118.261957"
"YzsEuw73hTRDHpWdRAmLw","301 E 16TH ST","34.031981","-118.259555"
"8Cs_nLFwv2S_c45XW-KPn","301 E 16TH ST","34.032134","-118.259828"
"r_1lWygufmV66-bg_b1Dq","301 E 16TH ST","34.032268","-118.260068"
"dh_WNyJQUbf8zhNpN-KEy","301 E 16TH ST","34.032339","-118.260194"
"M9ZEfFSetFZsabflnktwS","300 E 16TH ST","34.031894","-118.259656"
"NoksxdKsY1mfgLIX0TVDU","300 E 16TH ST","34.032127","-118.260068"
"yMwrCBI08TAW3uK7ZqYIE","300 E 16TH ST","34.032053","-118.259941"
"tv70XNxLit4-8MF4aB8mN","300 E 16TH ST","34.032236","-118.260267"
"HgttdwpviW-8pmHzutvk2","201 E 16TH ST","34.032643","-118.260733"
"fbfErYKHQ4NlwL-Ty811W","201 E 16TH ST","34.032673","-118.260785"
"0VW7J3yJrj-s_eRk0wrsD","201 E 16TH ST","34.032573","-118.260609"
"GwyoKOkXry3GxRpBg_wG7","200 E 16TH ST","34.032473","-118.260685"
"bNEgyrJwK6o20WJzfkez9","200 E 16TH ST","34.032629","-118.260967"
"ZcwycIaiDTbDDxioxbcol","200 E 16TH ST","34.032558","-118.260843"
"Zz5EKkl8luRS9ic25xt77","201 E 16TH ST","34.03294","-118.261258"
"aWdUwXzG2ZPaXtdVjq83J","201 E 16TH ST","34.032842","-118.261083"
"kb5byw3DwenLF544yWYSD","101 E 16TH ST","34.033474","-118.262211"
"2mpbiZXU6rVP4eRvOO7Np","101 E 16TH ST","34.033242","-118.261797"
"9UIohntTzgWK1CTEWYGTN","100 E 16TH ST","34.033391","-118.262323"
"Y96xCO9WocxHwbaORsTtu","100 E 16TH ST","34.033194","-118.261965"
"lmxP-bSp77ss4JyE0WxHy","100 E 16TH ST","34.033121","-118.261839"
"kNxfEVjq1Iud6ZlVCotA7","200 E 16TH ST","34.032659","-118.261019"
"xQNEQp3QW1mi8pklfG0UZ","1701 S OLIVE ST","34.034298","-118.266241"
"A3tgM5OOaQU-6gPil61FF","1701 S OLIVE ST","34.034132","-118.266366"
"UoVHgOy9JMVvYA8C8A-cc","1701 S OLIVE ST","34.033984","-118.266473"
"7JWikXFjHyZF2_84s_BZ5","1701 S OLIVE ST","34.034237","-118.26629"
"yNkeJkWYmbbV2vbLc9Tnt","200 W 18TH ST","34.033792","-118.266752"
"s032AcaF4vkCV-hhUBxHG","200 W 18TH ST","34.033387","-118.266029"
"_dLvSfqaBfsE9N0D0AFLi","100 W 18TH ST","34.032555","-118.264562"
"ut3pumZkWnFZEFm24CBIG","100 W 18TH ST","34.032485","-118.264442"
"72E04dyaLwax-YyOATGHc","100 E 18TH ST","34.031961","-118.263398"
"WWFB9MvYBtUFrsjCDwCKW","100 E 18TH ST","34.031793","-118.263081"
"vHB524eUZLMAWECL2s1Eq","100 E 18TH ST","34.031727","-118.262959"
"3aXNBkW0gZ0K60Xhdh22_","300 E WASHINGTON BLVD","34.029906","-118.262456"
"4Yf67K1CABSEz_DYkMxHu","200 E WASHINGTON BLVD","34.030156","-118.262994"
"AcwDVB61fUaTMyM10fYFs","200 E WASHINGTON BLVD","34.030061","-118.262788"
"fGMTmybnV0wNME7gc0kFx","200 E WASHINGTON BLVD","34.030121","-118.262922"
"S5gB4m8WaaO_8CDxiB-do","601 W 18TH ST","34.035842","-118.272114"
"DTm2ng1z2r-leezh1nKNL","601 W 18TH ST","34.035784","-118.271985"
"UlmHCU80DXFlcbx7HK5Zp","601 W 18TH ST","34.03595","-118.272354"
"MQPeoC_9uPaBB2qVuM6F4","600 W 18TH ST","34.035864","-118.27252"
"bGOyNsK-fkX88SddMEHB4","600 W 18TH ST","34.035713","-118.272196"
"RV_ga09GIo9TyjxQpig3Y","600 W 18TH ST","34.035487","-118.271689"
"8wnivqEeSzfgY4Jp2lduT","600 W 18TH ST","34.035575","-118.271887"
"jDf_01PGe8-pJu3xmMMLs","600 W 18TH ST","34.035638","-118.272021"
"lmQWnHwYWMax9ZC00ggtI","1801 S FIGUEROA ST","34.035174","-118.271663"
"KTEohYRLXiehaB-VJc5-3","1801 S FIGUEROA ST","34.034998","-118.271774"
"T71-wdu65O9TstXA1P0dI","1800 S FIGUEROA ST","34.035022","-118.271495"
"z3Bj9y-DpNtiYFljD92di","1700 S FIGUEROA ST","34.036303","-118.270679"
"V4dvJSGnFKEY2Xa_iXRHc","1700 S FIGUEROA ST","34.036194","-118.270747"
"J_W2EOCA1CxSR6Bk5TAmM","1700 S FIGUEROA ST","34.036081","-118.270819"
"du2uLKxfSi4EACt7FTZs-","1700 S FIGUEROA ST","34.036015","-118.27086"
"O_X4EkG66JFSNzTqSeBbI","1800 S FIGUEROA ST","34.035153","-118.271413"
"WEAK1MUilVImHUbRDhPzH","400 W 18TH ST","34.035105","-118.269547"
"FKu3WiZBefNG3hzo-85n4","401 W 18TH ST","34.035194","-118.269432"
"wLI9zKtlwGVjhi8jQKkHE","401 W 18TH ST","34.035057","-118.269125"
"jP6ymksi0aDlDzJeB8PX1","401 W 18TH ST","34.034998","-118.268994"
"D0aZeRMZHy3eJ6ZUXGsr6","401 W 18TH ST","34.034938","-118.26886"
"oJdd068J7KCn2tELiEyoc","401 W 18TH ST","34.035218","-118.269487"
"xR6XjYdO_Ye6--A7ixtU-","400 W 18TH ST","34.034939","-118.269175"
"pUhs010gZWaCPBNa9nu7H","400 W 18TH ST","34.034885","-118.269046"
"pFoWmmyhBosPFb12tLypR","1801 S HOPE ST","34.03456","-118.269024"
"wMC38id2CPCrbXKAJMPLt","1801 S HOPE ST","34.034202","-118.269257"
"OZIBEp83-pXTv4SpOuWLF","1801 S HOPE ST","34.033802","-118.269517"
"XybaeQfL9es-yEJPB7K_m","1801 S HOPE ST","34.033663","-118.269607"
"K111K2iG_-_m4gpcf4Kgw","1801 S HOPE ST","34.033619","-118.269635"
"49V_7n2J15y4ztL59xPnu","1800 S HOPE ST","34.033573","-118.269439"
"EVjyOxmop6kOERMZCR3GS","1800 S HOPE ST","34.033522","-118.269472"
"OA_51HN2-YmkPJlJ86PEP","1800 S HOPE ST","34.033772","-118.269309"
"O-3t2mEkZ4MJqtim8jkxN","1800 S HOPE ST","34.033724","-118.269341"
"9pK3RohYd6xGmX1sDSzrF","1800 S HOPE ST","34.034572","-118.268786"
"i--CnzirGTl-Z96ETKD4j","1800 S HOPE ST","34.034549","-118.268801"
"o_a-gu8XGcdqDY_QPL0ux","1800 S HOPE ST","34.034352","-118.268931"
"o1PuEauGna262FPhataH9","1800 S HOPE ST","34.034378","-118.268912"
"PlgHUwMODXW6DNJS288Kj","1800 S HOPE ST","34.034278","-118.268977"
"xkub9H-WE0UZtl5BW7hPj","1800 S HOPE ST","34.034229","-118.269011"
"FKBjRtXwvslWIcH8Y7N94","1800 S HOPE ST","34.034179","-118.269043"
"KSRFJbB5e5CFC8MyguqRZ","1800 S HOPE ST","34.034124","-118.269078"
"3y_CBkYxAKt73gK5XLSgs","1800 S HOPE ST","34.034077","-118.269108"
"vdqVrG7kbK-G7tT1WbxUW","1800 S HOPE ST","34.034029","-118.269139"
"AlPvNw2QcxcuiDRrRkZOr","501 W 20TH ST","34.032878","-118.272584"
"bAOUoJcv88MJQC5Mv4CF2","501 W 20TH ST","34.032796","-118.272404"
"i-vCengr49niCAh5cxJaw","500 W 20TH ST","34.032803","-118.272724"
"Ooj9pR8a1NTjnlERPYdce","500 W 20TH ST","34.032743","-118.27259"
"JilBlUfrKYeKyhBNWSFcZ","500 W 20TH ST","34.032625","-118.272327"
"nCzscWy0st5FOZeJOo0P_","500 W 20TH ST","34.032483","-118.272012"
"qAdJw-YCWphdYWVtIsXMV","501 W 21ST ST","34.031958","-118.272593"
"bhbCXmFbxIzOo5NMIqX-j","501 W 21ST ST","34.031864","-118.272383"
"zdMmkM6PhSdR6jMPxMzXb","501 W 21ST ST","34.032192","-118.273108"
"ovSNtU4FUOL7vuy310rcJ","501 W 21ST ST","34.032072","-118.272841"
"Pig_MGSEvS_gy19w61ybt","501 W 21ST ST","34.032168","-118.273056"
"QUG6G2JRUSz2bVLVjXMMb","501 W 23RD ST","34.030396","-118.27338"
"BnINb-FOI3cpfXMoaVFEO","501 W 23RD ST","34.030548","-118.273719"
"2s_Jf5cDn0Lyns7e7mmvE","501 W 23RD ST","34.030644","-118.273932"
"VbnemG8AVokX413A_Wdwz","501 W 23RD ST","34.030607","-118.27385"
"rsP5ctjYESbge2Y8ZVloy","501 W 23RD ST","34.03037","-118.273324"
"_CxioIcX80A7nS21ugf2g","500 W 23RD ST","34.0305","-118.273916"
"leK9ulzey3uRs9kFcQmAS","500 W 23RD ST","34.030524","-118.273969"
"zDrZ_G91acTM3t9xY0bdl","301 W 23RD ST","34.029974","-118.272443"
"wuSft-G7vu_h0L8ywXgRa","100 W 23RD ST","34.028235","-118.26859"
"DMuHzyrkqgdg11s1m1PYL","100 W 23RD ST","34.028128","-118.26835"
"F4xck9RFrCCywkROUMHzj","101 W 23RD ST","34.028352","-118.268542"
"vRcfhL03A8QiZW9_xeZod","101 W 23RD ST","34.028246","-118.268304"
"b9fxJbzCsjlM4HaLAVp3F","100 W 22ND ST","34.029106","-118.268363"
"iN05rA9xL-Av4BchWIiSR","100 W 22ND ST","34.028968","-118.268049"
"2eplhxl4APNA05ao1Utcd","100 W 22ND ST","34.028859","-118.267813"
"SA4eaYPw1ukuRh2BdKs-0","101 W 22ND ST","34.028946","-118.267696"
"D6ykDENoROcxvYMqcvwGf","101 W 22ND ST","34.029198","-118.268251"
"dJT-YjWXjHIJo-g6OzpdK","2301 S HILL ST","34.027891","-118.26958"
"bcZk7VnLc1Aq0Jb12nNUY","2301 S HILL ST","34.027935","-118.26955"
"rBXcwufkPFOHsWUT2DUIc","2301 S HILL ST","34.028218","-118.269366"
"DcAYPv1cRG-D1oRjAJIHq","2300 S HILL ST","34.027874","-118.269344"
"907iw6M3mexfPe7QjbUWJ","2300 S HILL ST","34.028109","-118.269187"
"2cNyxUx-VF7FtJCGDZZ-3","2300 S HILL ST","34.028322","-118.269049"
"QtEW4b7P7fNwr9SkbH8Z7","2200 S HILL ST","34.028695","-118.268802"
"jfbC_xkvXU1GNACYrVn63","2200 S HILL ST","34.028805","-118.268729"
"My3s6ki5I-XtWG4R3CB3t","2200 S HILL ST","34.028912","-118.268658"
"SkHLZP88KjxS_OOVz-NFc","2200 S HILL ST","34.029017","-118.268588"
"1VM7N4Rb-hsxTuXvVs73E","2201 S HILL ST","34.029153","-118.26875"
"o1NHloYGmKme_fVuZbC4R","2100 S HILL ST","34.029553","-118.268234"
"mt5qBagE77LGVHC8ta2pD","2100 S HILL ST","34.029664","-118.268161"
"e_8kbwXc3wGK-_L7T7xjF","2101 S HILL ST","34.029502","-118.268515"
"bI9C9CJV_OlLAs9ftxslj","2101 S HILL ST","34.029617","-118.268441"
"V5MQO1dfors1dR5QCCFiq","2101 S HILL ST","34.029726","-118.268368"
"1XAcFuZHfeOrPlCDZboV4","2200 S OLIVE ST","34.029192","-118.268921"
"2H_IeboHVZvkfzwDCGdAR","2201 S OLIVE ST","34.029182","-118.269118"
"dR4j3SKEZ2Gvczp2V0Oo9","2201 S OLIVE ST","34.029064","-118.269135"
"wJJuNBMx21hPEnJRY9Gh-","2101 S OLIVE ST","34.029768","-118.269059"
"W1Gi8cMndAWXXd0SC08Y9","2100 S OLIVE ST","34.02985","-118.268852"
"vKaQwT_Bq68oIwOrkZkWc","2300 S GRAND AVE","34.028735","-118.270725"
"47rA_KP7zwl51xJkSOqze","2300 S GRAND AVE","34.028574","-118.270825"
"TR67gAalTiD0gBwyxGj5O","2300 S GRAND AVE","34.028515","-118.270864"
"NrResK1mc2B6qhe6RatxA","2200 S GRAND AVE","34.029533","-118.270214"
"SsMgaP0n8s8OO1gia68lG","2200 S GRAND AVE","34.029688","-118.270115"
"4WK5eRP0TGMDdWPKdjD57","2200 S GRAND AVE","34.029644","-118.270145"
"_r9gKbQZkvl-4R9f6BWBQ","2100 S GRAND AVE","34.030097","-118.269852"
"G074we8JD5Fwc0efomiuf","2101 S GRAND AVE","34.030453","-118.269849"
"iZGvrg-9YSdlWzlJqAhJc","2101 S GRAND AVE","34.030173","-118.270029"
"ELOAlfY8uITOAbwIf7Ji6","2101 S GRAND AVE","34.030334","-118.269925"
"A5bwF7pu68pkMhlNrU2Gy","2201 S GRAND AVE","34.029619","-118.27038"
"o5F6smFPFu1qYSoybFX_U","2201 S GRAND AVE","34.029733","-118.270306"
"QD0rGDrmLDsIJ4nTtk-XN","201 W 21ST ST","34.030518","-118.269386"
"OSFN_bVGWCO1WfMKN7zcn","201 W 21ST ST","34.030399","-118.269124"
"0V-8aQR7F9WiCIYrH1MDE","100 W 21ST ST","34.029545","-118.267525"
"xI3dc05XvdK-Aov0e8xpU","101 W 21ST ST","34.029839","-118.267876"
"T838qvE8S61usVd5-1A5L","101 W 21ST ST","34.02978","-118.267746"
"NEcfXpNLIoxpjtJLRYiDM","101 W 21ST ST","34.029721","-118.267612"
"-e7JHKE46GwqqUJpKfH2U","101 W 21ST ST","34.029662","-118.26748"
